0.707106781186548	0.707106781186548	0	0	0	0	0	0	0	0	0	0
-0.707106781186548	0.707106781186548	0	0	0	0	0	0	0	0	0	0
0	0	1.00000000000000	0	0	0	0	0	0	0	0	0
0	0	0	0.707106781186548	0.707106781186548	0	0	0	0	0	0	0
0	0	0	-0.707106781186548	0.707106781186548	0	0	0	0	0	0	0
0	0	0	0	0	1.00000000000000	0	0	0	0	0	0
0	0	0	0	0	0	0.707106781186548	0.707106781186548	0	0	0	0
0	0	0	0	0	0	-0.707106781186548	0.707106781186548	0	0	0	0
0	0	0	0	0	0	0	0	1.00000000000000	0	0	0
0	0	0	0	0	0	0	0	0	0.707106781186548	0.707106781186548	0
0	0	0	0	0	0	0	0	0	-0.707106781186548	0.707106781186548	0
0	0	0	0	0	0	0	0	0	0	0	1.00000000000000
